Rainfall_mm,Temperature_C,Humidity_%,Soil_Type,Crop_Type,Fertilizer_Used,Irrigation_Status,Region,Crop_Yield_tons_per_hectare
330.13,24.49,44.24,Silty,Cotton,Urea,Yes,North,2.115
521.99,13.25,44.55,Silty,Sugarcane,DAP,Yes,North,63.849
762.87,32.4,51.87,Silty,Soybean,None,Yes,West,2.627
964.36,27.47,57.32,Silty,Rice,DAP,Yes,East,5.386
601.7,27.34,50.63,Peaty,Sugarcane,Compost,No,West,57.684
629.56,30.9,46.23,Sandy,Soybean,Urea,Yes,Central,2.548
740.42,31.25,56.01,Sandy,Rice,NPK,Yes,South,4.646
524.64,25.19,45.28,Loamy,Maize,DAP,Yes,North,8.174
700.96,26.42,58.17,Sandy,Wheat,NPK,Yes,Central,3.85
509.23,34.83,65.48,Unknown,Wheat,DAP,No,Central,2.737
590.0,24.07,58.63,Peaty,Sugarcane,DAP,No,North,71.47
711.85,34.79,53.93,Silty,Soybean,NPK,Yes,North,3.356
996.9,25.25,50.49,Silty,Wheat,None,Yes,East,3.131
586.82,17.46,52.87,Peaty,Soybean,Urea,Yes,West,3.331
801.15,27.45,70.31,Sandy,Soybean,NPK,Yes,Central,3.364
864.96,25.21,49.23,Peaty,Sugarcane,DAP,Yes,East,74.129
1063.28,20.26,43.71,Loamy,Sugarcane,Compost,Yes,East,72.907
675.02,26.59,56.02,Silty,Sugarcane,DAP,Yes,Central,106.569
709.4,24.57,66.49,Clay,Wheat,Compost,Yes,Central,3.386
1151.48,36.37,72.75,Loamy,Sugarcane,DAP,No,South,51.623
823.43,31.84,69.71,Loamy,Wheat,DAP,Yes,West,4.364
922.23,22.19,48.14,Peaty,Sugarcane,Urea,No,Central,70.929
427.31,23.3,45.36,Sandy,Cotton,Urea,Yes,North,1.798
746.74,32.0,57.89,Silty,Soybean,None,No,South,2.687
720.01,33.06,35.93,Clay,Sugarcane,None,Yes,West,51.182
598.6,25.33,51.75,Loamy,Rice,NPK,No,North,5.763
253.53,24.6,40.82,Clay,Soybean,DAP,Yes,North,2.429
700.64,26.36,52.04,Sandy,Soybean,DAP,No,West,2.686
1207.1,28.45,66.28,Sandy,Sugarcane,NPK,No,South,56.195
834.56,30.63,53.99,Clay,Maize,None,Yes,North,5.57
895.05,30.89,49.18,Silty,Sugarcane,Compost,Yes,East,71.225
756.65,21.72,60.78,Sandy,Soybean,NPK,No,West,2.963
516.65,25.2,41.53,Clay,Rice,None,No,West,3.795
685.62,16.56,52.81,Loamy,Soybean,NPK,No,Central,3.43
776.97,26.88,48.88,Clay,Rice,Urea,No,South,4.862
824.65,20.06,61.96,Clay,Wheat,Urea,No,East,3.56
1132.49,23.34,50.06,Peaty,Cotton,Compost,Yes,East,1.693
742.97,32.52,54.07,Sandy,Soybean,Compost,Yes,Central,2.472
616.62,28.95,54.79,Unknown,Sugarcane,Urea,Yes,North,81.127
644.96,28.75,55.12,Silty,Wheat,DAP,No,North,3.621
1029.59,27.01,69.19,Peaty,Cotton,NPK,Yes,East,2.531
744.36,34.02,61.5,Silty,Sugarcane,Compost,Yes,South,74.439
581.56,23.86,55.25,Clay,Maize,DAP,Yes,North,6.853
617.32,27.82,36.41,Peaty,Sugarcane,Compost,No,West,56.572
671.29,27.55,58.03,Loamy,Rice,NPK,Yes,Central,7.17
758.45,25.26,64.84,Sandy,Rice,NPK,Yes,South,5.382
324.07,26.975,40.27,Sandy,Maize,Urea,Yes,North,3.879
914.91,20.9,67.59,Sandy,Wheat,NPK,Yes,East,3.462
781.8,17.76,62.87,Clay,Cotton,Compost,No,Central,1.841
539.59,27.54,45.16,Loamy,Sugarcane,Urea,Yes,North,96.424
1267.48,23.98,61.13,Peaty,Rice,NPK,No,East,4.55
540.17,15.39,43.11,Peaty,Wheat,DAP,Yes,North,3.001
729.24,28.88,63.06,Sandy,Maize,DAP,Yes,Central,6.087
652.49,28.21,47.57,Loamy,Soybean,DAP,Yes,West,3.738
490.6,32.61,44.49,Loamy,Rice,DAP,Yes,West,5.534
996.78,24.22,58.06,Loamy,Maize,DAP,Yes,East,6.994
489.75,17.7,40.78,Silty,Sugarcane,NPK,Yes,West,77.292
689.73,22.31,57.71,Silty,Cotton,Urea,No,Central,2.559
736.01,17.39,52.35,Sandy,Rice,None,No,East,3.454
539.58,34.48,59.57,Loamy,Rice,Compost,No,North,5.05
922.21,32.03,65.26,Loamy,Sugarcane,Urea,No,South,79.675
583.02,33.42,64.71,Peaty,Soybean,Urea,Yes,North,2.783
484.82,30.33,37.15,Peaty,Wheat,Compost,Yes,Central,3.166
1072.11,20.0,51.22,Sandy,Cotton,Compost,Yes,East,1.808
648.85,24.98,53.0,Loamy,Rice,Urea,Yes,North,6.268
856.27,30.96,58.06,Sandy,Cotton,Urea,No,East,1.687
797.8,18.5,53.64,Peaty,Rice,NPK,No,West,5.023
928.3,29.2,71.69,Peaty,Cotton,Urea,No,South,2.253
690.97,30.89,50.61,Silty,Maize,NPK,No,Central,6.61
635.18,38.32,56.44,Sandy,Rice,NPK,Yes,North,4.15
1143.22,31.78,65.56,Sandy,Cotton,DAP,Yes,South,1.81
678.88,29.38,48.73,Loamy,Wheat,DAP,Yes,Central,3.842
625.9,27.14,56.24,Loamy,Maize,Urea,No,Central,6.88
962.1,29.72,59.21,Silty,Maize,NPK,No,West,7.496
974.06,30.05,69.39,Clay,Wheat,Urea,Yes,East,2.872
993.96,16.64,70.41,Clay,Cotton,DAP,Yes,East,2.201
874.0,28.07,37.31,Clay,Sugarcane,Compost,Yes,South,72.436
408.94,13.78,35.87,Sandy,Wheat,Urea,Yes,West,2.421
653.87,15.73,51.92,Sandy,Cotton,Compost,No,Central,1.549
816.68,27.21,63.24,Peaty,Wheat,NPK,Yes,West,3.454
528.53,29.39,51.56,Sandy,Wheat,Compost,Yes,West,3.0
1097.74,20.37,65.27,Sandy,Rice,None,Yes,South,2.985
1114.55,32.47,84.6,Sandy,Cotton,NPK,No,East,1.871
499.36,34.6,45.0,Silty,Sugarcane,DAP,Yes,West,72.812
469.34,31.03,52.92,Sandy,Rice,DAP,No,West,3.381
465.17,26.87,50.62,Loamy,Wheat,DAP,Yes,West,3.873
488.7,28.53,56.65,Loamy,Soybean,Compost,Yes,North,3.217
486.56,27.56,57.33,Peaty,Wheat,DAP,Yes,West,3.178
832.97,28.07,61.1,Silty,Wheat,None,No,West,3.258
522.47,21.88,61.66,Loamy,Cotton,Compost,No,Central,2.314
416.24,25.14,59.04,Silty,Cotton,DAP,Yes,North,2.409
877.83,27.3,60.87,Silty,Rice,Compost,Yes,West,5.549
610.49,28.69,51.37,Peaty,Sugarcane,DAP,No,West,66.762
963.22,29.95,61.58,Silty,Rice,NPK,No,South,5.597
969.68,22.01,46.11,Sandy,Maize,Compost,Yes,South,5.889
331.83,26.14,42.43,Silty,Wheat,Urea,Yes,North,3.242
820.42,25.66,48.68,Peaty,Soybean,Urea,No,Central,3.2
641.99,36.8,59.96,Peaty,Wheat,NPK,Yes,North,2.679
647.88,28.25,63.76,Peaty,Wheat,Compost,No,North,2.911
798.2,30.37,61.25,Loamy,Rice,None,No,South,4.387
943.04,31.98,57.83,Sandy,Soybean,Urea,Yes,South,2.735
700.96,31.27,47.56,Loamy,Soybean,DAP,No,Central,3.61
663.97,16.83,60.29,Clay,Soybean,Urea,Yes,West,3.342
583.42,26.11,60.03,Sandy,Rice,Compost,No,Central,3.989
621.46,30.39,51.66,Silty,Wheat,DAP,No,West,3.796
1146.54,27.65,63.41,Peaty,Rice,Urea,Yes,East,4.381
611.1,18.66,49.42,Clay,Cotton,Compost,No,South,1.983
945.11,21.78,62.23,Sandy,Cotton,Compost,No,East,1.671
1095.81,22.56,58.81,Loamy,Rice,DAP,No,East,5.087
736.82,28.64,54.1,Peaty,Soybean,Compost,Yes,South,3.009
1060.05,28.17,51.83,Loamy,Wheat,NPK,Yes,East,4.25
620.36,34.62,54.5,Sandy,Rice,Urea,No,North,3.515
627.03,27.06,52.18,Sandy,Rice,DAP,No,West,3.989
745.19,28.02,57.68,Clay,Rice,DAP,Yes,Central,5.614
1144.3,20.32,71.23,Silty,Maize,NPK,Yes,South,5.985
449.15,26.22,55.09,Loamy,Cotton,NPK,Yes,North,3.025
491.82,38.37,48.86,Clay,Soybean,DAP,Yes,Central,2.525
636.33,28.71,52.62,Peaty,Sugarcane,DAP,No,Central,71.93
550.83,24.2,46.63,Silty,Soybean,NPK,No,Central,3.7
1057.75,29.08,68.98,Clay,Sugarcane,None,No,East,53.192
931.67,32.21,62.38,Loamy,Maize,NPK,No,East,6.595
1091.97,29.49,69.86,Sandy,Rice,None,Yes,East,3.299
1043.68,31.16,61.73,Peaty,Maize,NPK,No,East,6.184
447.22,31.8,51.495000000000005,Loamy,Maize,NPK,No,North,5.867
861.61,27.075,51.46,Silty,Wheat,DAP,No,East,3.671
691.04,28.65,61.83,Silty,Cotton,DAP,Yes,South,2.64
857.71,24.01,55.58,Sandy,Sugarcane,Urea,Yes,Central,70.402
628.67,23.95,61.08,Sandy,Rice,NPK,Yes,North,5.572
938.38,26.6,70.05,Peaty,Sugarcane,None,Yes,East,66.514
790.94,20.38,63.26,Peaty,Soybean,Compost,Yes,Central,3.45
559.76,28.84,54.82,Sandy,Sugarcane,DAP,No,North,58.094
568.77,23.02,29.87,Sandy,Soybean,Urea,No,Central,2.583
403.79,27.89,46.21,Unknown,Cotton,DAP,Yes,North,2.437
691.49,29.59,53.78,Sandy,Soybean,DAP,Yes,West,3.197
459.3,20.42,56.34,Clay,Sugarcane,Compost,No,North,73.5
781.89,29.05,56.55,Loamy,Sugarcane,None,Yes,East,77.434
713.7,16.67,42.31,Sandy,Soybean,Urea,Yes,Central,2.37
785.95,29.94,43.94,Peaty,Maize,Urea,Yes,Central,6.978
679.61,30.01,49.71,Clay,Cotton,Compost,Yes,Central,2.324
1070.96,30.35,82.92,Peaty,Wheat,DAP,Yes,South,2.677
1020.42,28.72,62.65,Clay,Rice,NPK,No,South,5.021
1167.8,24.41,67.45,Sandy,Sugarcane,DAP,No,East,56.811
767.57,24.59,43.56,Loamy,Rice,DAP,No,West,5.56
935.38,23.92,67.54,Peaty,Wheat,DAP,Yes,South,3.216
363.42,32.15,44.73,Clay,Rice,Urea,Yes,North,4.706
948.08,35.45,71.0,Silty,Wheat,Compost,No,East,2.244
573.14,27.42,41.52,Sandy,Soybean,Urea,No,West,2.366
416.73,22.06,47.58,Loamy,Maize,DAP,Yes,North,6.839
613.78,25.61,48.18,Sandy,Sugarcane,Compost,Yes,Central,59.743
680.33,31.9,58.69,Silty,Wheat,Urea,No,South,3.316
682.59,29.77,61.49,Loamy,Rice,Urea,Yes,North,6.233
491.16,27.17,44.79,Silty,Sugarcane,Compost,Yes,West,58.985
1121.99,25.68,68.88,Sandy,Maize,NPK,Yes,East,5.636
749.01,18.56,51.495000000000005,Clay,Soybean,None,Yes,North,2.912
885.08,25.93,65.55,Sandy,Sugarcane,Urea,Yes,East,77.027
616.82,25.06,47.75,Sandy,Wheat,Urea,Yes,Central,3.181
724.78,24.89,51.1,Sandy,Maize,Urea,Yes,West,5.008
584.53,27.075,49.99,Peaty,Rice,DAP,No,West,5.009
780.03,35.75,63.18,Silty,Maize,Compost,No,South,5.141
716.14,27.1,57.76,Silty,Maize,NPK,Yes,West,8.252
438.91,29.99,38.71,Silty,Cotton,NPK,No,North,2.141
870.66,26.7,57.29,Unknown,Maize,Urea,Yes,North,6.617
634.26,26.69,65.77,Clay,Maize,Compost,Yes,North,6.094
800.4,32.7,63.89,Sandy,Sugarcane,None,Yes,Central,45.908
636.53,28.87,47.92,Clay,Rice,DAP,No,West,4.873
929.45,30.89,46.3,Peaty,Sugarcane,Compost,Yes,West,62.724
438.6,33.2,44.78,Silty,Sugarcane,None,Yes,North,52.522
1014.1,28.81,60.25,Sandy,Wheat,NPK,No,South,2.803
699.27,28.22,50.69,Loamy,Sugarcane,NPK,Yes,South,92.913
994.04,30.68,52.03,Loamy,Cotton,DAP,No,West,2.564
772.99,23.76,60.15,Clay,Cotton,DAP,No,West,2.198
859.02,23.84,38.06,Silty,Wheat,Urea,No,East,3.438
728.86,23.21,63.55,Loamy,Soybean,Compost,Yes,West,3.696
709.41,24.55,60.23,Clay,Rice,Urea,Yes,North,5.812
565.9,21.07,53.87,Peaty,Rice,NPK,No,Central,5.509
580.95,18.72,56.39,Clay,Sugarcane,NPK,No,West,79.009
500.97,22.89,47.75,Clay,Sugarcane,Compost,No,West,60.231
621.83,15.24,52.22,Clay,Soybean,Urea,Yes,North,2.99
1027.32,28.42,72.31,Sandy,Sugarcane,Urea,Yes,East,60.22
654.71,27.49,51.88,Clay,Rice,NPK,Yes,West,6.267
779.17,30.71,58.66,Clay,Maize,Compost,Yes,South,6.097
868.96,22.34,61.59,Sandy,Cotton,NPK,Yes,South,2.543
792.64,29.49,56.7,Sandy,Maize,DAP,Yes,South,5.573
772.7,22.96,53.74,Peaty,Maize,Compost,Yes,Central,5.751
542.07,30.87,36.87,Silty,Rice,NPK,Yes,Central,5.751
530.16,17.89,57.13,Loamy,Maize,Compost,Yes,West,6.882
772.3,25.81,64.07,Loamy,Soybean,Compost,Yes,West,4.285
584.02,25.0,52.26,Clay,Wheat,NPK,Yes,West,3.885
964.14,30.98,69.23,Peaty,Sugarcane,Urea,Yes,Central,65.797
679.41,30.91,56.63,Clay,Wheat,Urea,Yes,West,3.401
278.01,33.09,29.87,Loamy,Cotton,Compost,Yes,North,1.637
801.35,16.93,47.59,Sandy,Sugarcane,Urea,No,East,57.398
811.46,34.48,52.32,Silty,Maize,NPK,Yes,South,6.011
1011.4,22.37,55.35,Peaty,Cotton,NPK,No,South,1.982
646.17,35.54,53.52,Sandy,Sugarcane,NPK,No,North,59.172
577.45,38.12,52.18,Silty,Soybean,Compost,No,West,2.134
884.86,32.96,71.32,Peaty,Soybean,Urea,Yes,Central,2.856
699.31,22.71,36.76,Peaty,Soybean,DAP,Yes,West,3.224
602.13,20.78,51.4,Loamy,Soybean,NPK,No,West,3.412
1075.97,23.47,55.52,Sandy,Maize,Urea,No,South,4.444
778.89,29.85,45.15,Peaty,Wheat,NPK,No,South,3.112
783.27,21.68,60.38,Peaty,Sugarcane,NPK,Yes,Central,78.44
998.58,17.71,51.88,Silty,Maize,DAP,No,South,6.206
742.77,32.41,55.18,Loamy,Soybean,DAP,No,West,3.672
526.66,26.975,42.92,Clay,Wheat,Compost,No,North,2.291
830.64,31.57,41.38,Loamy,Cotton,NPK,Yes,Central,2.357
826.24,30.86,54.74,Clay,Cotton,Urea,Yes,North,2.333
626.71,27.99,54.98,Sandy,Cotton,None,Yes,West,1.659
710.13,31.2,49.42,Sandy,Soybean,Compost,Yes,Central,2.628
688.77,34.4,64.31,Peaty,Cotton,None,No,North,1.512
660.15,30.82,55.57,Sandy,Rice,Urea,No,Central,4.798
606.05,30.96,57.92,Peaty,Sugarcane,Urea,No,West,64.781
525.98,28.94,45.26,Loamy,Sugarcane,NPK,Yes,Central,95.57
391.38,24.83,42.78,Sandy,Soybean,NPK,No,West,2.428
529.78,28.54,47.88,Loamy,Rice,DAP,Yes,Central,6.285
829.41,28.05,53.76,Loamy,Maize,NPK,No,Central,7.98
745.84,29.45,51.22,Sandy,Maize,NPK,No,South,5.508
722.97,28.67,45.58,Loamy,Cotton,Urea,Yes,West,2.604
1222.8,24.71,70.78,Sandy,Wheat,Compost,Yes,East,2.075
723.8,32.7,42.74,Sandy,Maize,NPK,Yes,Central,6.17
417.64,24.36,53.36,Sandy,Wheat,DAP,Yes,North,3.299
880.16,28.97,64.24,Clay,Sugarcane,DAP,No,South,60.505
956.97,29.58,56.84,Loamy,Wheat,NPK,Yes,South,4.107
757.75,21.75,75.44,Silty,Sugarcane,DAP,Yes,Central,89.78
1017.56,34.81,60.42,Sandy,Rice,Urea,Yes,East,4.369
994.75,26.79,57.55,Loamy,Rice,None,No,South,4.63
799.94,22.03,54.02,Peaty,Soybean,Compost,Yes,West,3.153
628.03,27.0,61.25,Sandy,Soybean,NPK,Yes,Central,3.373
910.71,22.13,56.09,Sandy,Cotton,NPK,No,Central,2.012
1049.44,24.1,66.07,Silty,Maize,Urea,Yes,East,5.927
316.2,24.0,35.51,Clay,Cotton,Urea,Yes,West,1.715
621.82,26.32,53.61,Clay,Sugarcane,DAP,No,West,78.071
973.97,33.82,67.37,Sandy,Cotton,DAP,Yes,East,1.888
712.02,27.53,53.91,Loamy,Wheat,NPK,No,North,4.051
562.81,27.82,45.21,Peaty,Sugarcane,Compost,Yes,West,60.808
572.37,24.61,49.17,Peaty,Soybean,Compost,Yes,North,3.214
337.13,28.42,35.35,Loamy,Rice,Urea,Yes,North,4.533
575.47,26.83,58.81,Sandy,Soybean,DAP,No,Central,2.921
819.55,26.58,66.15,Peaty,Maize,Compost,Yes,Central,6.102
716.8,30.54,53.32,Clay,Sugarcane,Compost,Yes,South,72.028
700.96,22.29,69.0,Loamy,Sugarcane,Urea,Yes,Central,100.724
820.99,33.33,62.35,Silty,Wheat,Compost,Yes,West,2.861
836.21,13.52,56.87,Sandy,Maize,Urea,No,West,3.838
781.8,26.53,66.4,Loamy,Rice,DAP,No,North,6.766
766.28,33.79,61.03,Peaty,Sugarcane,NPK,No,West,73.29
763.82,33.03,64.79,Sandy,Sugarcane,Urea,Yes,Central,63.535
792.94,27.79,67.0,Clay,Wheat,Compost,Yes,Central,3.945
710.69,22.95,52.3,Sandy,Cotton,DAP,No,Central,2.167
943.96,26.33,64.39,Sandy,Rice,Urea,No,East,4.109
765.52,39.96,39.85,Clay,Soybean,Urea,Yes,West,1.882
967.36,30.54,57.89,Clay,Maize,None,Yes,South,5.448
782.05,18.5,59.68,Sandy,Sugarcane,Compost,Yes,West,58.21
618.71,27.075,55.28,Clay,Sugarcane,None,Yes,West,67.862
981.91,24.01,52.04,Loamy,Soybean,Compost,Yes,East,3.813
681.72,20.65,50.61,Clay,Rice,Compost,No,West,4.604
531.0,29.41,53.47,Clay,Cotton,DAP,Yes,North,2.398
1126.27,22.15,62.49,Sandy,Sugarcane,DAP,Yes,Central,51.274
990.17,34.74,57.98,Loamy,Rice,DAP,Yes,Central,5.537
1000.64,33.71,48.73,Silty,Soybean,DAP,No,East,2.405
700.96,23.35,56.41,Silty,Wheat,Compost,Yes,Central,4.142
616.9,23.04,50.82,Peaty,Cotton,Urea,Yes,North,2.059
935.58,30.37,76.09,Clay,Maize,Urea,Yes,East,5.771
833.06,32.09,67.9,Clay,Sugarcane,DAP,Yes,South,82.148
706.44,25.74,55.2,Loamy,Rice,DAP,No,Central,6.644
594.29,31.89,36.36,Silty,Wheat,NPK,Yes,West,3.667
577.57,35.32,70.95,Peaty,Maize,NPK,Yes,North,5.863
605.51,28.65,58.64,Loamy,Rice,DAP,No,North,5.957
222.66,21.85,40.05,Clay,Rice,Urea,Yes,Central,3.259
611.04,30.93,59.31,Silty,Maize,DAP,Yes,South,7.623
522.84,27.72,56.82,Peaty,Wheat,NPK,No,West,3.19
941.95,25.39,53.59,Sandy,Soybean,Urea,Yes,South,2.811
784.39,30.76,48.24,Silty,Wheat,NPK,No,South,3.711
1046.52,33.04,66.87,Peaty,Cotton,Compost,No,Central,1.676
784.19,27.93,64.29,Loamy,Sugarcane,Urea,No,West,88.608
993.74,15.6,62.44,Sandy,Maize,DAP,Yes,Central,5.528
835.03,27.6,58.75,Peaty,Soybean,Urea,Yes,Central,3.556
312.43,28.13,57.08,Peaty,Maize,NPK,Yes,North,6.034
525.16,39.93,49.3,Clay,Maize,Compost,Yes,Central,4.29
923.29,27.65,35.36,Silty,Wheat,Compost,Yes,East,3.401
470.6,26.14,53.69,Clay,Sugarcane,Compost,No,West,53.31
712.18,30.45,63.47,Sandy,Cotton,Compost,No,North,1.694
626.22,25.5,56.33,Peaty,Rice,Compost,Yes,West,4.733
580.76,23.57,41.38,Clay,Rice,Urea,Yes,North,5.189
1206.48,19.03,59.0,Silty,Maize,DAP,Yes,East,5.874
989.01,24.02,58.67,Sandy,Sugarcane,Urea,No,Central,64.477
509.29,17.46,39.61,Loamy,Soybean,NPK,Yes,North,3.734
345.31,28.42,42.29,Clay,Wheat,Urea,Yes,North,2.935
371.76,28.08,58.59,Sandy,Sugarcane,Compost,No,North,47.116
1172.41,30.48,55.49,Loamy,Sugarcane,Urea,Yes,East,65.111
689.84,21.84,51.42,Clay,Wheat,None,No,West,2.476
866.49,19.81,63.06,Sandy,Maize,DAP,Yes,East,6.113
656.19,37.29,40.25,Sandy,Sugarcane,DAP,No,North,43.922
388.57,26.61,58.62,Clay,Rice,None,Yes,North,3.664
434.14,30.5,43.74,Sandy,Wheat,DAP,Yes,Central,2.995
698.84,27.66,45.55,Peaty,Soybean,None,No,East,2.333
783.11,30.72,66.76,Clay,Cotton,Urea,No,East,2.214
1073.6,28.14,68.45,Sandy,Maize,DAP,Yes,South,5.952
619.62,22.99,44.19,Loamy,Wheat,NPK,Yes,West,4.372
894.93,29.71,54.85,Loamy,Cotton,NPK,Yes,South,2.766
928.05,28.52,60.83,Peaty,Cotton,DAP,No,South,2.034
498.43,18.59,47.35,Clay,Soybean,None,Yes,West,2.272
628.05,28.47,62.84,Sandy,Sugarcane,Compost,No,Central,54.285
642.49,25.06,59.76,Sandy,Soybean,NPK,Yes,Central,3.089
510.35,23.67,26.19,Loamy,Sugarcane,DAP,Yes,West,75.928
577.12,31.88,44.93,Peaty,Sugarcane,Urea,No,West,56.623
981.75,26.64,55.31,Loamy,Wheat,None,Yes,East,3.386
962.82,26.79,55.49,Loamy,Wheat,None,No,East,3.074
1064.98,27.45,64.87,Peaty,Maize,Compost,Yes,East,5.264
927.16,26.84,67.62,Clay,Sugarcane,Urea,Yes,East,86.138
781.73,26.51,50.51,Sandy,Cotton,Urea,Yes,North,2.322
395.09,34.28,38.89,Clay,Rice,Compost,Yes,North,3.285
620.46,23.58,49.82,Silty,Maize,Urea,Yes,Central,6.905
609.1,18.32,34.86,Silty,Wheat,DAP,Yes,North,2.973
642.64,27.22,58.43,Silty,Soybean,DAP,No,North,3.405
993.96,22.3,55.38,Peaty,Maize,NPK,Yes,East,7.101
984.59,21.52,56.37,Loamy,Maize,Urea,Yes,East,7.615
769.93,26.92,57.15,Clay,Maize,Compost,Yes,West,6.883
759.61,28.37,47.85,Sandy,Maize,Compost,Yes,East,5.536
636.83,26.13,49.94,Silty,Rice,Compost,Yes,West,5.259
426.96,24.72,43.11,Clay,Soybean,DAP,Yes,West,3.343
428.06,26.0,33.41,Silty,Soybean,DAP,Yes,North,3.165
1012.83,26.75,60.2,Silty,Soybean,NPK,Yes,East,3.717
559.76,26.99,70.49,Sandy,Sugarcane,NPK,Yes,North,85.876
828.91,18.04,56.8,Peaty,Cotton,NPK,No,East,2.035
733.21,31.37,48.48,Loamy,Soybean,None,No,North,3.277
499.95,19.71,50.45,Peaty,Maize,NPK,Yes,North,7.301
632.48,23.64,43.89,Clay,Maize,NPK,No,North,6.405
925.26,19.23,53.73,Peaty,Soybean,Urea,Yes,Central,3.036
448.54,27.84,45.56,Clay,Soybean,DAP,Yes,North,3.037
992.34,23.45,55.41,Clay,Maize,Compost,No,South,5.515
962.27,26.08,56.89,Loamy,Sugarcane,DAP,No,South,84.752
691.57,23.29,59.36,Sandy,Wheat,Compost,No,South,2.596
831.09,21.73,53.37,Loamy,Wheat,DAP,No,West,3.795
565.14,14.45,48.93,Peaty,Soybean,NPK,Yes,North,2.912
820.07,24.04,41.06,Clay,Rice,Compost,No,South,4.43
407.06,20.95,37.56,Silty,Soybean,Compost,No,West,2.064
708.86,29.6,54.83,Silty,Soybean,None,Yes,South,3.32
983.72,37.4,68.81,Clay,Wheat,DAP,No,East,2.365
499.32,36.15,48.48,Loamy,Maize,DAP,Yes,Central,5.988
644.91,26.59,52.31,Sandy,Soybean,DAP,No,North,2.828
643.15,23.04,41.51,Loamy,Maize,NPK,Yes,Central,7.797
465.79,17.25,42.75,Clay,Maize,Compost,Yes,Central,5.734
900.56,24.91,59.92,Clay,Rice,Compost,Yes,East,5.013
840.57,22.44,66.43,Sandy,Maize,Urea,Yes,East,5.654
816.38,23.31,57.94,Peaty,Wheat,Compost,No,East,3.194
317.73,18.84,45.3,Peaty,Sugarcane,DAP,Yes,West,66.746
914.93,30.51,60.37,Sandy,Sugarcane,NPK,Yes,South,84.767
406.92,29.55,40.05,Peaty,Cotton,NPK,Yes,North,1.884
1281.49,22.42,58.18,Silty,Soybean,NPK,No,East,2.596
698.89,31.28,52.13,Peaty,Wheat,NPK,No,North,3.464
794.72,27.3,46.65,Peaty,Maize,Compost,No,North,4.941
657.33,29.65,58.75,Peaty,Sugarcane,NPK,No,North,81.644
912.31,30.87,65.76,Silty,Wheat,DAP,Yes,East,3.609
1048.61,28.82,58.79,Peaty,Sugarcane,NPK,Yes,East,73.914
854.59,22.9,63.14,Silty,Maize,DAP,Yes,South,7.905
1051.09,32.25,72.92,Sandy,Sugarcane,Urea,No,East,47.328
1133.69,30.86,65.9,Loamy,Soybean,DAP,No,East,2.996
639.62,30.94,59.97,Sandy,Soybean,Compost,Yes,North,2.913
901.25,20.35,57.42,Loamy,Cotton,DAP,Yes,South,2.771
709.87,19.67,61.4,Sandy,Cotton,NPK,Yes,Central,2.428
1032.94,34.56,59.66,Loamy,Sugarcane,Urea,No,East,70.625
993.96,23.81,57.74,Loamy,Wheat,Urea,Yes,East,3.22
626.55,28.26,58.08,Clay,Soybean,NPK,No,Central,3.728
511.19,33.03,51.98,Loamy,Wheat,DAP,Yes,North,3.577
823.88,35.16,62.72,Loamy,Wheat,NPK,Yes,South,4.201
570.59,29.87,45.48,Clay,Sugarcane,Compost,No,North,62.989
745.5,24.39,57.45,Peaty,Wheat,None,Yes,West,2.845
1044.95,25.57,68.44,Peaty,Soybean,Compost,No,East,2.387
641.35,28.85,49.26,Clay,Maize,Urea,Yes,West,6.657
1160.92,27.87,69.63,Silty,Cotton,DAP,Yes,East,2.112
530.87,23.42,63.2,Loamy,Maize,Urea,Yes,West,7.916
475.03,13.73,44.79,Loamy,Wheat,None,No,Central,2.06
1048.23,23.32,63.09,Clay,Maize,Urea,No,East,5.678
993.96,25.94,73.92,Clay,Soybean,DAP,Yes,East,3.382
624.93,26.95,41.01,Silty,Soybean,Urea,Yes,West,3.466
702.08,35.53,57.28,Peaty,Wheat,NPK,Yes,South,3.224
679.79,32.34,59.14,Sandy,Sugarcane,DAP,Yes,West,70.084
1269.26,24.69,65.55,Peaty,Maize,None,Yes,East,3.194
800.27,29.52,73.9,Loamy,Sugarcane,Urea,Yes,East,93.365
876.43,13.68,61.46,Clay,Sugarcane,Urea,Yes,South,65.395
561.32,33.13,61.99,Silty,Rice,Urea,Yes,North,5.601
833.41,24.52,63.34,Peaty,Wheat,NPK,Yes,South,4.025
574.66,27.94,63.45,Silty,Cotton,NPK,Yes,North,2.789
932.95,27.15,60.07,Peaty,Soybean,Urea,Yes,East,2.715
723.04,32.13,44.02,Loamy,Soybean,Urea,Yes,Central,3.496
661.77,25.26,57.61,Sandy,Wheat,NPK,No,Central,3.309
569.33,31.11,37.9,Silty,Cotton,Urea,Yes,West,2.26
888.44,28.82,55.1,Silty,Soybean,Urea,Yes,South,3.376
972.19,27.61,55.71,Sandy,Wheat,Urea,Yes,South,3.304
466.38,26.46,46.22,Silty,Soybean,Urea,No,Central,2.825
654.09,24.45,63.2,Silty,Sugarcane,DAP,Yes,North,86.592
791.14,26.17,55.62,Peaty,Maize,Urea,No,South,5.755
642.76,25.09,69.3,Peaty,Maize,DAP,Yes,North,6.667
449.53,29.09,48.47,Sandy,Soybean,NPK,Yes,North,2.915
657.0,21.33,36.04,Loamy,Rice,DAP,Yes,North,5.848
542.66,27.36,46.12,Silty,Cotton,NPK,Yes,North,2.716
